policy,m,d,n,c,nm,mk,hr,cs,px,tv,mc,chg,dig,risk,cl,wick,body,pat,th,br,rank,fol,fturn,dir,fresh,estr,evt,evidence_at,audit,neg,ask,bid,spr,mode,open,high,low,exit,known,next_open_price,next_high_price,next_low_price,next_close_price,historical_alerts_verified,theme_membership_asof,candidate_kind,valid,safe,vol20,mom20,score_gap_ridge,score_utility_ridge,score_win_loss_ridge,score_stop_ridge,weight,route,net_return_pct
win_priority,2025-07,2025-07-01,2025-07-02,139480,이마트,KOSPI,False,True,95100.0,60427681200.0,2624371836734.694,11.358313817330211,0.7910235734823107,0.0885699263932702,0.9393939393939394,0.0606060606060606,0.9393939393939394,100.0,편의점,1.0,1.0,1.0,47182984835.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.7875920084121977,-0.6309148264984188,-4.731861198738175,-1.051524710830709,True,93400.0,94500.0,90600.0,94100.0,False,False,RETROSPECTIVE_PROXY,True,True,3.0691509356688282,-6.359649122807021,0.5958086251165967,0.22336998075665637,0.5130572099864319,-0.08223789108853695,1.0,primary,-1.3515247108307091
win_priority,2025-07,2025-07-04,2025-07-07,114190,강원에너지,KOSDAQ,False,True,9730.0,103771685710.0,254128603859.25085,25.548387096774185,3.78411660978886,0.229393627954779,0.8840579710144928,0.1159420289855072,0.821256038647343,100.0,리튬,0.3333333333333333,1.0,1.0,182859094950.0,4.0,0.0,2.0,(주)강원에너지 (정정)단일판매ㆍ공급계약체결(자율공시),2025-06-23T15:50:28+09:00,True,False,,,,DAILY_PROXY,2.774922918807809,19.630010277492293,0.7194244604316502,4.008221993833505,True,10000.0,11640.0,9800.0,10120.0,False,False,RETROSPECTIVE_PROXY,True,True,4.2554926653264955,17.42424242424243,1.3411349534644792,1.0104719405405076,0.5559718526051878,0.3914334997141256,1.0,backup,2.4749229188078092
win_priority,2025-07,2025-07-07,2025-07-08,006730,서부T&D,KOSDAQ,False,True,9920.0,21503613760.0,637587867975.0223,9.010989010989,1.7273835840235754,0.0744959677419354,0.8916666666666667,0.1083333333333333,0.6833333333333333,80.0,호텔/리조트,0.9166666666666666,3.0,2.0,33637222800.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.2016129032258007,1.2096774193548487,-1.2096774193548376,1.2096774193548487,True,9940.0,10040.0,9800.0,10040.0,False,False,RETROSPECTIVE_PROXY,True,True,3.407157893166036,11.931119311193106,0.4952973643000819,0.392325274748082,0.5139323862495794,-0.17854095577394288,1.0,primary,0.45
win_priority,2025-07,2025-07-08,2025-07-09,316140,우리금융지주,KOSPI,False,True,25400.0,105189655000.0,18714368072289.16,8.315565031982942,0.7867686199540497,0.0950787401574803,0.9487179487179488,0.0512820512820512,0.8717948717948718,85.0,은행,1.0,2.0,2.0,305805029012.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,2.1653543307086576,2.1653543307086576,-1.9685039370078703,-1.9685039370078703,True,25950.0,25950.0,24900.0,24900.0,False,False,RETROSPECTIVE_PROXY,True,True,1.2171672560230113,14.390243902439014,0.8522553656766287,0.3164898757836073,0.5001055847616416,0.3001931664217133,1.0,primary,1.8653543307086575
win_priority,2025-07,2025-07-14,2025-07-15,001040,CJ,KOSPI,False,True,174900.0,89647793400.0,5103113470319.635,10.000000000000009,0.7414225335462277,0.0882790165809033,0.874251497005988,0.1257485029940119,0.8682634730538922,85.0,지주사,0.8,2.0,1.0,94031654550.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.9439679817038316,1.0863350485992074,-1.9439679817038316,0.5717552887364308,True,171500.0,176800.0,171500.0,175900.0,False,False,RETROSPECTIVE_PROXY,True,True,3.368035115606162,8.904109589041088,0.48506613049781416,0.0895564482085851,0.5174792429541286,-0.12347391701816665,1.0,primary,0.45
win_priority,2025-07,2025-07-18,2025-07-21,107600,새빗켐,KOSDAQ,False,True,19200.0,58651449600.0,108510805500.98232,19.700748129675816,4.090895835060194,0.1424479166666666,0.6451612903225806,0.3548387096774194,0.6236559139784946,85.0,리튬,0.9523809523809524,4.0,2.0,77558687938.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.520833333333337,19.791666666666675,-0.5729166666666674,3.593749999999996,True,19100.0,23000.0,19090.0,19890.0,False,False,RETROSPECTIVE_PROXY,True,True,1.945453700467661,4.08825438027256,1.0556146800877975,0.7009340066786983,0.5497524768246178,0.18310671244042667,1.0,backup,0.45
win_priority,2025-07,2025-07-22,2025-07-23,204620,글로벌텍스프리,KOSDAQ,False,True,7670.0,21031416120.0,539034508348.7941,8.180535966149517,0.7494752589197516,0.0713168187744458,0.8072289156626506,0.1927710843373494,0.6265060240963856,80.0,면세점,0.5714285714285714,1.0,0.0,6971814450.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.9126466753585416,0.2607561929595769,-3.25945241199479,-1.4341590612777066,True,7600.0,7690.0,7420.0,7560.0,False,False,RETROSPECTIVE_PROXY,True,True,1.7323441947742688,4.881656804733736,0.2633526639159267,0.1826994599572877,0.5409321105487862,-0.31944977786231243,1.0,primary,-1.7341590612777067
win_priority,2025-07,2025-07-23,2025-07-24,000270,기아,KOSPI,False,True,106100.0,352119375000.0,41422781976284.586,8.48670756646217,1.2671029881464817,0.0514608859566446,1.0,0.0,0.9464285714285714,85.0,자동차 대표주,1.0,1.0,2.0,658683712700.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.036757775683328,2.73327049952874,-1.979264844486328,-1.0367577756833168,True,107200.0,109000.0,104000.0,105000.0,False,False,RETROSPECTIVE_PROXY,True,True,1.6170558457741968,0.9287925696594534,0.616053999294624,-0.16488743720442647,0.4343856955489369,0.035977861893549595,1.0,primary,0.7367577756833279
win_priority,2025-07,2025-07-25,2025-07-28,267250,HD현대,KOSPI,False,True,149800.0,79821828800.0,11833141122661.12,8.080808080808088,0.5442003607590755,0.0748331108144192,0.8620689655172413,0.1379310344827586,0.8620689655172413,85.0,주유소,0.7272727272727273,1.0,0.0,11926005385.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.735647530040052,1.935914552736984,-5.607476635514019,-5.0734312416555465,True,152400.0,152700.0,141400.0,142200.0,False,False,RETROSPECTIVE_PROXY,True,True,2.657958068949542,9.392265193370175,0.504089600313861,0.024458365712916,0.5127115889827658,-0.06825803848504118,1.0,primary,1.435647530040052
win_priority,2025-07,2025-07-28,2025-07-29,101490,에스앤에스텍,KOSDAQ,False,True,51200.0,34687539200.0,1092394506866.417,10.822510822510822,0.9182644589175908,0.0622265625,0.9347826086956522,0.0652173913043478,0.5978260869565217,80.0,반도체 재료/부품,0.7164179104477612,4.0,2.0,61568681175.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.5625,1.5625,-2.44140625,-0.1953125,True,52000.0,52000.0,49950.0,51100.0,False,False,RETROSPECTIVE_PROXY,True,True,3.34328852584667,16.962025316455698,0.21301311143094404,0.1277436695580904,0.48592623083116204,-0.36474261259879115,1.0,primary,1.2625
win_priority,2025-08,2025-08-01,2025-08-04,017810,풀무원,KOSPI,False,True,17670.0,241804708590.0,673610807974.8164,18.909825033647376,2.859526287774747,0.1884550084889643,0.7970297029702971,0.2029702970297029,0.7970297029702971,85.0,김밥(냉동김밥 등),0.6666666666666666,2.0,1.0,222791226785.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-3.791737408036222,-1.5846066779852896,-8.885116015846062,-8.715336728919077,True,17000.0,17390.0,16100.0,16130.0,False,False,RETROSPECTIVE_PROXY,True,True,5.169566557920384,20.03231017770597,0.7067240287679871,0.2308987936658236,0.507119442112458,-0.1056537218170685,1.0,backup,-9.015336728919078
win_priority,2025-08,2025-08-04,2025-08-05,100090,SK오션플랜트,KOSPI,False,True,22150.0,62878467550.0,1383815656565.6565,14.470284237726094,0.8512627709194458,0.0896162528216704,0.9120234604105572,0.0879765395894428,0.8592375366568915,100.0,남-북-러 가스관사업,0.8571428571428571,1.0,0.0,1859859093.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-2.257336343115124,0.9029345372460584,-3.6117381489842,0.0,True,21650.0,22350.0,21350.0,22150.0,False,False,RETROSPECTIVE_PROXY,True,True,2.5632462285090516,-6.295399515738498,0.4566506165112338,0.06996031304851892,0.4711971566815644,-0.2674205084477089,1.0,primary,0.45
win_priority,2025-08,2025-08-05,2025-08-06,450080,에코프로머티,KOSPI,False,True,54500.0,94030049000.0,3859390516039.052,11.90965092402465,0.822015352218181,0.0579449541284403,0.9298245614035088,0.0701754385964912,0.8859649122807017,80.0,니켈,1.0,1.0,2.0,258303278250.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.6513761467889854,4.220183486238538,-7.339449541284404,-4.220183486238527,True,55400.0,56800.0,50500.0,52200.0,False,False,RETROSPECTIVE_PROXY,True,True,2.702837826583737,-0.5107252298263587,0.6200564318963953,0.19665255016714045,0.4831989418909126,0.01976439785787759,1.0,primary,1.3513761467889853
win_priority,2025-08,2025-08-13,2025-08-14,034220,LG디스플레이,KOSPI,False,True,13290.0,425817553920.0,6645000000000.0,22.48847926267281,3.5360236617759804,0.1667419112114371,1.0,0.0,0.946938775510204,80.0,아이폰,0.95,2.0,2.0,524101723272.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-2.332580887885627,-2.332580887885627,-10.759969902182087,-10.60948081264108,True,12980.0,12980.0,11860.0,11880.0,False,False,RETROSPECTIVE_PROXY,True,True,2.472199460881296,17.42424242424243,1.5378150666291464,0.771321594610045,0.48529103001065965,0.8978262902055747,1.0,backup,-10.90948081264108
win_priority,2025-08,2025-08-14,2025-08-18,077970,STX엔진,KOSPI,False,True,36300.0,173447716200.0,1457394904458.5986,27.592267135325123,4.169507457771904,0.2301652892561983,0.93048128342246,0.0695187165775401,0.8877005347593583,85.0,조선기자재,0.5172413793103449,1.0,1.0,59024221541.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-5.234159779614322,18.044077134986235,-6.060606060606055,6.336088154269981,True,34400.0,42850.0,34100.0,38600.0,False,False,RETROSPECTIVE_PROXY,True,True,2.7699917936936496,40.147783251231516,1.750790714383956,1.1367412524847595,0.5289107424547682,1.0598656698480502,1.0,backup,0.45
win_priority,2025-08,2025-08-21,2025-08-22,047040,대우건설,KOSPI,False,True,4155.0,53947738860.0,1707322789317.507,13.06122448979592,1.7854615714158932,0.0854392298435619,0.8245614035087719,0.175438596491228,0.7982456140350878,100.0,원자력발전,0.8863636363636364,4.0,2.0,290323564185.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.3610108303249149,6.859205776173294,-0.4813477737665494,5.174488567990365,True,4170.0,4440.0,4135.0,4370.0,False,False,RETROSPECTIVE_PROXY,True,True,1.4278925652927292,-7.313997477931899,0.511026466036689,0.0600841722662713,0.46617971957192117,-0.23888486593187302,1.0,primary,0.45
win_priority,2025-08,2025-08-22,2025-08-25,010140,삼성중공업,KOSPI,False,True,19850.0,216575489400.0,17468000000000.0,3.116883116883118,0.4613866058074756,0.1851385390428211,0.7126436781609196,0.2873563218390804,0.7126436781609196,85.0,LNG(액화천연가스),0.76,7.0,2.0,139822882762.5,15.0,3.0,2.0,삼성중공업(주) 단일판매ㆍ공급계약체결,2025-08-18T15:50:15+09:00,True,False,,,,DAILY_PROXY,2.015113350125941,2.015113350125941,-1.2090680100755646,0.7556675062972307,True,20250.0,20250.0,19610.0,20000.0,False,False,RETROSPECTIVE_PROXY,True,True,1.9915157651219262,0.5747126436781658,1.1687092012620706,0.5913180366379356,0.5611444084519241,0.36176994646327165,1.0,backup,1.715113350125941
win_priority,2025-08,2025-08-25,2025-08-26,277810,레인보우로보틱스,KOSDAQ,False,True,289500.0,214320324000.0,5616236928104.574,10.076045627376429,1.1834069779021483,0.0511502590673575,0.8727272727272727,0.1272727272727272,0.7636363636363637,100.0,로봇(산업용/협동로봇 등),0.873015873015873,9.0,2.0,413090181482.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.899827288428324,1.7271157167530138,-2.245250431778933,-0.8635578583765069,True,284000.0,294500.0,283000.0,287000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4682505044543985,-1.1278195488721776,0.11805901061681093,-0.49215822525194736,0.4074412940141283,-0.5546577031193067,1.0,primary,0.45
win_priority,2025-08,2025-08-27,2025-08-28,071970,HD현대마린엔진,KOSPI,False,True,85700.0,74010348600.0,2907142031872.51,8.618504435994922,0.8446146037949701,0.0557759626604434,0.8395061728395061,0.1604938271604938,0.7777777777777778,85.0,조선기자재,0.9655172413793104,5.0,2.0,81356054237.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.933488914819136,1.0501750291715295,-3.033838973162195,-1.6336056009334854,True,84900.0,86600.0,83100.0,84300.0,False,False,RETROSPECTIVE_PROXY,True,True,3.4796426541877556,20.091324200913242,0.49179286358445456,0.06816074492943514,0.47195916063436494,-0.14241112056996108,1.0,primary,0.45
win_priority,2025-08,2025-08-28,2025-08-29,034730,SK,KOSPI,False,True,207500.0,121757887500.0,15044293193717.275,9.440928270042193,0.3901557750714406,0.0801927710843373,0.9095022624434388,0.090497737556561,0.8190045248868778,100.0,지주사,0.8222222222222222,5.0,2.0,97283108087.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.4819277108433772,0.4819277108433661,-1.4457831325301207,-0.240963855421683,True,206500.0,208500.0,204500.0,207000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.169794251494518,-7.058823529411762,0.4659983718057223,-0.11289493195959643,0.45097545330786953,-0.16829057997087665,1.0,primary,-0.540963855421683
win_priority,2025-08,2025-08-29,2025-09-01,080220,제주반도체,KOSDAQ,False,True,16080.0,58117156080.0,553841782729.805,9.53678474114441,0.1898574754732516,0.0845771144278607,0.9640287769784172,0.0359712230215827,0.9136690647482014,100.0,온디바이스 AI,0.5,1.0,2.0,46834312350.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-2.86069651741293,3.047263681592049,-3.2960199004975155,1.1815920398009938,True,15620.0,16570.0,15550.0,16270.0,False,False,RETROSPECTIVE_PROXY,True,True,1.9063859189135355,-5.045278137128073,0.3909624439046393,-0.11159632464088753,0.47457595155415006,-0.4408391647564572,1.0,primary,0.45
win_priority,2025-09,2025-09-04,2025-09-05,073010,케이에스피,KOSDAQ,False,True,6600.0,153757527000.0,265195652173.91302,21.77121771217712,3.395144487354364,0.2086363636363636,0.79375,0.20625,0.75,85.0,피팅(관이음쇠)/밸브,1.0,1.0,1.0,38096465648.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,2.121212121212124,-3.6363636363636376,0.454545454545463,True,6600.0,6740.0,6360.0,6630.0,False,False,RETROSPECTIVE_PROXY,True,True,5.581385547989847,15.441959531416405,1.2492912043111568,0.8796863500863796,0.5704256223303912,0.39085742105075655,1.0,backup,0.45
win_priority,2025-09,2025-09-05,2025-09-08,443060,HD현대마린솔루션,KOSPI,False,True,220000.0,48727360000.0,9863315914489.31,7.579462102689494,0.4721591968604944,0.1886818181818181,1.0,0.0,0.9166666666666666,85.0,밸류업(24년 기업가치 제고계획 발표),0.5465116279069767,1.0,2.0,153604938375.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.1363636363636465,1.818181818181808,-1.5909090909090873,0.0,True,222500.0,224000.0,216500.0,220000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.412189577671293,-0.7281553398058249,0.8546502057451587,0.5888177998402733,0.5332806203556166,0.34213194419061455,1.0,backup,0.8363636363636464
win_priority,2025-09,2025-09-08,2025-09-09,007660,이수페타시스,KOSPI,False,True,69100.0,316080675000.0,5072599279927.993,9.335443037974688,1.4241977053623214,0.0575976845151953,0.8235294117647058,0.1764705882352941,0.803921568627451,100.0,반도체 기판(FC-BGA/PCB/MLB 등),0.7857142857142857,1.0,0.0,10991430233.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.14471780028944,8.538350217076696,-0.5788712011577379,4.630969609261948,True,69200.0,75000.0,68700.0,72300.0,False,False,RETROSPECTIVE_PROXY,True,True,2.977275748850753,-1.7107309486780742,-0.04369439130188402,-0.6743723129277551,0.4328599869844848,-0.734602244465227,1.0,primary,0.45
win_priority,2025-09,2025-09-10,2025-09-11,267260,HD현대일렉트릭,KOSPI,False,True,560000.0,202983760000.0,20186431372549.02,8.52713178294573,0.8358386358206581,0.0957142857142857,1.0,0.0,1.0,85.0,코리아 밸류업 지수(Korea Value-up Index),0.8163265306122449,3.0,2.0,241653520675.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.4285714285714235,4.464285714285721,-0.5357142857142838,4.464285714285721,True,568000.0,585000.0,557000.0,585000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.9656216728553404,3.71859296482413,0.62141913262144,0.1212103520494056,0.48968922808315907,0.12230352872480774,1.0,primary,1.1285714285714235
win_priority,2025-09,2025-09-16,2025-09-17,079550,LIG디펜스앤에어로스페이스,KOSPI,False,True,542000.0,171721318000.0,11924000000000.0,9.49494949494949,0.3292012181432809,0.0793357933579335,0.9555555555555556,0.0444444444444444,0.9444444444444444,100.0,우주항공산업(누리호/인공위성 등),0.65625,2.0,2.0,352546497875.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.291512915129156,-1.291512915129156,-4.797047970479706,-4.612546125461259,True,535000.0,535000.0,516000.0,517000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.8849403950611956,-2.7504911591355596,0.36872708752284045,-0.22499981173949685,0.45544300950127853,-0.25214761055858165,1.0,primary,-4.912546125461259
win_priority,2025-09,2025-09-19,2025-09-22,064350,현대로템,KOSPI,False,True,230000.0,604882520000.0,25102649842271.293,9.004739336492884,1.157326421906238,0.0676086956521739,1.0,0.0,0.8888888888888888,85.0,코리아 밸류업 지수(Korea Value-up Index),0.4183673469387755,1.0,2.0,238976787937.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.30434782608696,-1.0869565217391353,-5.434782608695654,-3.913043478260869,True,227000.0,227500.0,217500.0,221000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.157740312218991,21.40391254315306,0.031225853857602102,-0.7226712158984481,0.37503910945369334,-0.4966744080014207,1.0,primary,-4.213043478260869
win_priority,2025-09,2025-09-23,2025-09-24,068270,셀트리온,KOSPI,False,True,175573.0,468498466481.0,40841304023923.445,8.929767961285528,1.9026743210192325,0.065146691119933,0.92856250780567,0.0714374921943299,0.922567753215936,100.0,바이오시밀러(복제 바이오의약품),0.6666666666666666,1.0,2.0,133949289571.25,15.0,3.0,2.0,(주)셀트리온 자기주식 취득 결정,2025-09-17T15:50:11+09:00,True,False,,,,DAILY_PROXY,0.0,0.0,-5.429080781213513,-3.963023927369247,True,175573.0,175573.0,166041.0,168615.0,False,False,RETROSPECTIVE_PROXY,True,True,1.041209834041565,-2.9830981846198257,0.6261854167547072,-0.1350352209340684,0.44920910010035625,-0.006809506077666242,1.0,primary,-4.263023927369247
win_priority,2025-09,2025-09-26,2025-09-29,005930,삼성전자,KOSPI,False,True,83300.0,2005130376900.0,486995013150684.94,-3.2520325203251987,0.7707176552764555,0.2332052821128451,0.3103448275862069,0.1034482758620689,0.5862068965517241,60.0,삼성페이,0.28,18.0,1.0,386388972306.25,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,2.0408163265306145,-0.1200480192076858,1.0804321728691502,True,83300.0,85000.0,83200.0,84200.0,False,False,RETROSPECTIVE_PROXY,True,True,1.8171172855678146,23.70689655172413,-0.23276986347898365,-0.7026102576112676,0.45892580471104394,-0.48592703592609016,1.0,backup,0.45
win_priority,2025-09,2025-09-29,2025-09-30,278470,에이피알,KOSPI,False,True,246500.0,241874674000.0,9228484517766.496,9.55555555555556,0.4209380702474758,0.0969574036511156,0.9655172413793104,0.0344827586206896,0.8793103448275862,100.0,화장품,0.717948717948718,2.0,2.0,241911178300.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.4056795131845869,4.462474645030423,-1.4198782961460488,1.4198782961460488,True,245500.0,257500.0,243000.0,250000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4018714354021675,-0.8810572687224627,0.3127089656147013,-0.29480673461285545,0.4397220045276261,-0.32693819314950834,1.0,primary,0.45
win_priority,2025-10,2025-10-02,2025-10-10,373220,LG에너지솔루션,KOSPI,False,True,399000.0,257200188000.0,93366000000000.0,14.82014388489208,0.6987081244285942,0.1007092731829573,1.0,0.0,0.9514563106796116,85.0,2차전지(생산),1.0,1.0,1.0,209835705650.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-7.8947368421052655,-7.8947368421052655,-11.654135338345862,-9.899749373433586,True,367500.0,367500.0,352500.0,359500.0,False,False,RETROSPECTIVE_PROXY,True,True,1.8846559585719107,-0.2869440459110528,0.9460834221331055,0.41442582949828394,0.47972950449579377,0.5310403491245913,1.0,backup,-10.199749373433587
